#t(s),u(V)
-0.000019748000000000,0.012000000000000000
-0.000019744000000000,0.012000000000000000
-0.000019740000000000,0.016000000000000000
-0.000019736000000000,0.008000000000000000
-0.000019732000000000,0.012000000000000000
-0.000019728000000000,0.016000000000000000
-0.000019724000000000,0.012000000000000000
-0.000019720000000000,0.020000000000000000
-0.000019716000000000,0.012000000000000000
-0.000019712000000000,0.012000000000000000
-0.000019708000000000,0.008000000000000000
-0.000019704000000000,0.016000000000000000
-0.000019700000000000,0.012000000000000000
-0.000019696000000000,0.012000000000000000
-0.000019692000000000,0.012000000000000000
-0.000019688000000000,0.012000000000000000
-0.000019684000000000,0.016000000000000000
-0.000019680000000000,0.012000000000000000
-0.000019676000000000,0.012000000000000000
-0.000019672000000000,0.008000000000000000
-0.000019668000000000,0.012000000000000000
-0.000019664000000000,0.008000000000000000
-0.000019660000000000,0.012000000000000000
-0.000019656000000000,0.012000000000000000
-0.000019652000000000,0.016000000000000000
-0.000019648000000000,0.012000000000000000
-0.000019644000000000,0.012000000000000000
-0.000019640000000000,0.012000000000000000
-0.000019636000000000,0.012000000000000000
-0.000019632000000000,0.016000000000000000
-0.000019628000000000,0.012000000000000000
-0.000019624000000000,0.016000000000000000
-0.000019620000000000,0.016000000000000000
-0.000019616000000000,0.008000000000000000
-0.000019612000000000,0.012000000000000000
-0.000019608000000000,0.012000000000000000
-0.000019604000000000,0.012000000000000000
-0.000019600000000000,0.012000000000000000
-0.000019596000000000,0.012000000000000000
-0.000019592000000000,0.012000000000000000
-0.000019588000000000,0.016000000000000000
-0.000019584000000000,0.008000000000000000
-0.000019580000000000,0.016000000000000000
-0.000019576000000000,0.008000000000000000
-0.000019572000000000,0.012000000000000000
-0.000019568000000000,0.008000000000000000
-0.000019564000000000,0.012000000000000000
-0.000019560000000000,0.012000000000000000
-0.000019556000000000,0.016000000000000000
-0.000019552000000000,0.020000000000000000
-0.000019548000000000,0.016000000000000000
-0.000019544000000000,0.012000000000000000
-0.000019540000000000,0.012000000000000000
-0.000019536000000000,0.016000000000000000
-0.000019532000000000,0.012000000000000000
-0.000019528000000000,0.012000000000000000
-0.000019524000000000,0.016000000000000000
-0.000019520000000000,0.016000000000000000
-0.000019516000000000,0.016000000000000000
-0.000019512000000000,0.008000000000000000
-0.000019508000000000,0.008000000000000000
-0.000019504000000000,0.016000000000000000
-0.000019500000000000,0.012000000000000000
-0.000019496000000000,0.012000000000000000
-0.000019492000000000,0.012000000000000000
-0.000019488000000000,0.012000000000000000
-0.000019484000000000,0.012000000000000000
-0.000019480000000000,0.016000000000000000
-0.000019476000000000,0.008000000000000000
-0.000019472000000000,0.012000000000000000
-0.000019468000000000,0.016000000000000000
-0.000019464000000000,0.012000000000000000
-0.000019460000000000,0.016000000000000000
-0.000019456000000000,0.016000000000000000
-0.000019452000000000,0.012000000000000000
-0.000019448000000000,0.012000000000000000
-0.000019444000000000,0.016000000000000000
-0.000019440000000000,0.012000000000000000
-0.000019436000000000,0.012000000000000000
-0.000019432000000000,0.012000000000000000
-0.000019428000000000,0.012000000000000000
-0.000019424000000000,0.008000000000000000
-0.000019420000000000,0.012000000000000000
-0.000019416000000000,0.016000000000000000
-0.000019412000000000,0.016000000000000000
-0.000019408000000000,0.012000000000000000
-0.000019404000000000,0.016000000000000000
-0.000019400000000000,0.016000000000000000
-0.000019396000000000,0.012000000000000000
-0.000019392000000000,0.016000000000000000
-0.000019388000000000,0.016000000000000000
-0.000019384000000000,0.016000000000000000
-0.000019380000000000,0.012000000000000000
-0.000019376000000000,0.016000000000000000
-0.000019372000000000,0.012000000000000000
-0.000019368000000000,0.016000000000000000
-0.000019364000000000,0.012000000000000000
-0.000019360000000000,0.016000000000000000
-0.000019356000000000,0.020000000000000000
-0.000019352000000000,0.012000000000000000
-0.000019348000000000,0.016000000000000000
-0.000019344000000000,0.012000000000000000
-0.000019340000000000,0.008000000000000000
-0.000019336000000000,0.012000000000000000
-0.000019332000000000,0.012000000000000000
-0.000019328000000000,0.008000000000000000
-0.000019324000000000,0.012000000000000000
-0.000019320000000000,0.012000000000000000
-0.000019316000000000,0.012000000000000000
-0.000019312000000000,0.012000000000000000
-0.000019308000000000,0.016000000000000000
-0.000019304000000000,0.016000000000000000
-0.000019300000000000,0.008000000000000000
-0.000019296000000000,0.016000000000000000
-0.000019292000000000,0.016000000000000000
-0.000019288000000000,0.008000000000000000
-0.000019284000000000,0.016000000000000000
-0.000019280000000000,0.008000000000000000
-0.000019276000000000,0.016000000000000000
-0.000019272000000000,0.016000000000000000
-0.000019268000000000,0.016000000000000000
-0.000019264000000000,0.008000000000000000
-0.000019260000000000,0.008000000000000000
-0.000019256000000000,0.012000000000000000
-0.000019252000000000,0.008000000000000000
-0.000019248000000000,0.012000000000000000
-0.000019244000000000,0.016000000000000000
-0.000019240000000000,0.012000000000000000
-0.000019236000000000,0.012000000000000000
-0.000019232000000000,0.012000000000000000
-0.000019228000000000,0.016000000000000000
-0.000019224000000000,0.012000000000000000
-0.000019220000000000,0.016000000000000000
-0.000019216000000000,0.012000000000000000
-0.000019212000000000,0.012000000000000000
-0.000019208000000000,0.016000000000000000
-0.000019204000000000,0.008000000000000000
-0.000019200000000000,0.012000000000000000
-0.000019196000000000,0.016000000000000000
-0.000019192000000000,0.016000000000000000
-0.000019188000000000,0.016000000000000000
-0.000019184000000000,0.016000000000000000
-0.000019180000000000,0.012000000000000000
-0.000019176000000000,0.012000000000000000
-0.000019172000000000,0.012000000000000000
-0.000019168000000000,0.016000000000000000
-0.000019164000000000,0.012000000000000000
-0.000019160000000000,0.012000000000000000
-0.000019156000000000,0.016000000000000000
-0.000019152000000000,0.012000000000000000
-0.000019148000000000,0.012000000000000000
-0.000019144000000000,0.012000000000000000
-0.000019140000000000,0.012000000000000000
-0.000019136000000000,0.012000000000000000
-0.000019132000000000,0.016000000000000000
-0.000019128000000000,0.012000000000000000
-0.000019124000000000,0.012000000000000000
-0.000019120000000000,0.012000000000000000
-0.000019116000000000,0.012000000000000000
-0.000019112000000000,0.012000000000000000
-0.000019108000000000,0.008000000000000000
-0.000019104000000000,0.008000000000000000
-0.000019100000000000,0.016000000000000000
-0.000019096000000000,0.016000000000000000
-0.000019092000000000,0.016000000000000000
-0.000019088000000000,0.012000000000000000
-0.000019084000000000,0.012000000000000000
-0.000019080000000000,0.004000000000000000
-0.000019076000000000,0.012000000000000000
-0.000019072000000000,0.016000000000000000
-0.000019068000000000,0.016000000000000000
-0.000019064000000000,0.016000000000000000
-0.000019060000000000,0.012000000000000000
-0.000019056000000000,0.016000000000000000
-0.000019052000000000,0.016000000000000000
-0.000019048000000000,0.016000000000000000
-0.000019044000000000,0.016000000000000000
-0.000019040000000000,0.012000000000000000
-0.000019036000000000,0.016000000000000000
-0.000019032000000000,0.016000000000000000
-0.000019028000000000,0.016000000000000000
-0.000019024000000000,0.012000000000000000
-0.000019020000000000,0.012000000000000000
-0.000019016000000000,0.016000000000000000
-0.000019012000000000,0.016000000000000000
-0.000019008000000000,0.008000000000000000
-0.000019004000000000,0.012000000000000000
-0.000019000000000000,0.016000000000000000
-0.000018996000000000,0.012000000000000000
-0.000018992000000000,0.012000000000000000
-0.000018988000000000,0.012000000000000000
-0.000018984000000000,0.012000000000000000
-0.000018980000000000,0.012000000000000000
-0.000018976000000000,0.012000000000000000
-0.000018972000000000,0.012000000000000000
-0.000018968000000000,0.012000000000000000
-0.000018964000000000,0.012000000000000000
-0.000018960000000000,0.012000000000000000
-0.000018956000000000,0.012000000000000000
-0.000018952000000000,0.008000000000000000
-0.000018948000000000,0.012000000000000000
-0.000018944000000000,0.012000000000000000
-0.000018940000000000,0.008000000000000000
-0.000018936000000000,0.008000000000000000
-0.000018932000000000,0.012000000000000000
-0.000018928000000000,0.012000000000000000
-0.000018924000000000,0.008000000000000000
-0.000018920000000000,0.008000000000000000
-0.000018916000000000,0.012000000000000000
-0.000018912000000000,0.004000000000000000
-0.000018908000000000,0.008000000000000000
-0.000018904000000000,0.012000000000000000
-0.000018900000000000,0.012000000000000000
-0.000018896000000000,0.012000000000000000
-0.000018892000000000,0.012000000000000000
-0.000018888000000000,0.016000000000000000
-0.000018884000000000,0.016000000000000000
-0.000018880000000000,0.008000000000000000
-0.000018876000000000,0.012000000000000000
-0.000018872000000000,0.012000000000000000
-0.000018868000000000,0.012000000000000000
-0.000018864000000000,0.012000000000000000
-0.000018860000000000,0.012000000000000000
-0.000018856000000000,0.012000000000000000
-0.000018852000000000,0.012000000000000000
-0.000018848000000000,0.012000000000000000
-0.000018844000000000,0.012000000000000000
-0.000018840000000000,0.020000000000000000
-0.000018836000000000,0.012000000000000000
-0.000018832000000000,0.012000000000000000
-0.000018828000000000,0.012000000000000000
-0.000018824000000000,0.012000000000000000
-0.000018820000000000,0.008000000000000000
-0.000018816000000000,0.008000000000000000
-0.000018812000000000,0.008000000000000000
-0.000018808000000000,0.012000000000000000
-0.000018804000000000,0.012000000000000000
-0.000018800000000000,0.012000000000000000
-0.000018796000000000,0.012000000000000000
-0.000018792000000000,0.008000000000000000
-0.000018788000000000,0.012000000000000000
-0.000018784000000000,0.012000000000000000
-0.000018780000000000,0.008000000000000000
-0.000018776000000000,0.012000000000000000
-0.000018772000000000,0.016000000000000000
-0.000018768000000000,0.012000000000000000
-0.000018764000000000,0.008000000000000000
-0.000018760000000000,0.016000000000000000
-0.000018756000000000,0.016000000000000000
-0.000018752000000000,0.016000000000000000
-0.000018748000000000,0.016000000000000000
-0.000018744000000000,0.016000000000000000
-0.000018740000000000,0.020000000000000000
-0.000018736000000000,0.016000000000000000
-0.000018732000000000,0.012000000000000000
-0.000018728000000000,0.012000000000000000
-0.000018724000000000,0.016000000000000000
-0.000018720000000000,0.008000000000000000
-0.000018716000000000,0.016000000000000000
-0.000018712000000000,0.012000000000000000
-0.000018708000000000,0.012000000000000000
-0.000018704000000000,0.004000000000000000
-0.000018700000000000,0.008000000000000000
-0.000018696000000000,0.012000000000000000
-0.000018692000000000,0.012000000000000000
-0.000018688000000000,0.012000000000000000
-0.000018684000000000,0.012000000000000000
-0.000018680000000000,0.016000000000000000
-0.000018676000000000,0.012000000000000000
-0.000018672000000000,0.008000000000000000
-0.000018668000000000,0.012000000000000000
-0.000018664000000000,0.008000000000000000
-0.000018660000000000,0.012000000000000000
-0.000018656000000000,0.012000000000000000
-0.000018652000000000,0.016000000000000000
-0.000018648000000000,0.012000000000000000
-0.000018644000000000,0.012000000000000000
-0.000018640000000000,0.008000000000000000
-0.000018636000000000,0.016000000000000000
-0.000018632000000000,0.008000000000000000
-0.000018628000000000,0.012000000000000000
-0.000018624000000000,0.012000000000000000
-0.000018620000000000,0.016000000000000000
-0.000018616000000000,0.012000000000000000
-0.000018612000000000,0.012000000000000000
-0.000018608000000000,0.012000000000000000
-0.000018604000000000,0.012000000000000000
-0.000018600000000000,0.012000000000000000
-0.000018596000000000,0.008000000000000000
-0.000018592000000000,0.016000000000000000
-0.000018588000000000,0.012000000000000000
-0.000018584000000000,0.016000000000000000
-0.000018580000000000,0.016000000000000000
-0.000018576000000000,0.016000000000000000
-0.000018572000000000,0.016000000000000000
-0.000018568000000000,0.016000000000000000
-0.000018564000000000,0.008000000000000000
-0.000018560000000000,0.012000000000000000
-0.000018556000000000,0.012000000000000000
-0.000018552000000000,0.012000000000000000
-0.000018548000000000,0.012000000000000000
-0.000018544000000000,0.012000000000000000
-0.000018540000000000,0.016000000000000000
-0.000018536000000000,0.012000000000000000
-0.000018532000000000,0.012000000000000000
-0.000018528000000000,0.012000000000000000
-0.000018524000000000,0.016000000000000000
-0.000018520000000000,0.016000000000000000
-0.000018516000000000,0.012000000000000000
-0.000018512000000000,0.012000000000000000
-0.000018508000000000,0.012000000000000000
-0.000018504000000000,0.016000000000000000
-0.000018500000000000,0.012000000000000000
-0.000018496000000000,0.012000000000000000
-0.000018492000000000,0.012000000000000000
-0.000018488000000000,0.012000000000000000
-0.000018484000000000,0.012000000000000000
-0.000018480000000000,0.016000000000000000
-0.000018476000000000,0.012000000000000000
-0.000018472000000000,0.004000000000000000
-0.000018468000000000,0.008000000000000000
-0.000018464000000000,0.012000000000000000
-0.000018460000000000,0.016000000000000000
-0.000018456000000000,0.012000000000000000
-0.000018452000000000,0.020000000000000000
-0.000018448000000000,0.012000000000000000
-0.000018444000000000,0.016000000000000000
-0.000018440000000000,0.016000000000000000
-0.000018436000000000,0.012000000000000000
-0.000018432000000000,0.012000000000000000
-0.000018428000000000,0.012000000000000000
-0.000018424000000000,0.016000000000000000
-0.000018420000000000,0.020000000000000000
-0.000018416000000000,0.016000000000000000
-0.000018412000000000,0.016000000000000000
-0.000018408000000000,0.012000000000000000
-0.000018404000000000,0.016000000000000000
-0.000018400000000000,0.012000000000000000
-0.000018396000000000,0.016000000000000000
-0.000018392000000000,0.012000000000000000
-0.000018388000000000,0.012000000000000000
-0.000018384000000000,0.016000000000000000
-0.000018380000000000,0.016000000000000000
-0.000018376000000000,0.016000000000000000
-0.000018372000000000,0.008000000000000000
-0.000018368000000000,0.012000000000000000
-0.000018364000000000,0.012000000000000000
-0.000018360000000000,0.012000000000000000
-0.000018356000000000,0.012000000000000000
-0.000018352000000000,0.012000000000000000
-0.000018348000000000,0.012000000000000000
-0.000018344000000000,0.016000000000000000
-0.000018340000000000,0.012000000000000000
-0.000018336000000000,0.016000000000000000
-0.000018332000000000,0.012000000000000000
-0.000018328000000000,0.016000000000000000
-0.000018324000000000,0.016000000000000000
-0.000018320000000000,0.008000000000000000
-0.000018316000000000,0.012000000000000000
-0.000018312000000000,0.016000000000000000
-0.000018308000000000,0.012000000000000000
-0.000018304000000000,0.012000000000000000
-0.000018300000000000,0.012000000000000000
-0.000018296000000000,0.012000000000000000
-0.000018292000000000,0.008000000000000000
-0.000018288000000000,0.012000000000000000
-0.000018284000000000,0.016000000000000000
-0.000018280000000000,0.016000000000000000
-0.000018276000000000,0.012000000000000000
-0.000018272000000000,0.012000000000000000
-0.000018268000000000,0.016000000000000000
-0.000018264000000000,0.016000000000000000
-0.000018260000000000,0.016000000000000000
-0.000018256000000000,0.012000000000000000
-0.000018252000000000,0.012000000000000000
-0.000018248000000000,0.012000000000000000
-0.000018244000000000,0.012000000000000000
-0.000018240000000000,0.012000000000000000
-0.000018236000000000,0.008000000000000000
-0.000018232000000000,0.008000000000000000
-0.000018228000000000,0.008000000000000000
-0.000018224000000000,0.008000000000000000
-0.000018220000000000,0.012000000000000000
-0.000018216000000000,0.012000000000000000
-0.000018212000000000,0.012000000000000000
-0.000018208000000000,0.012000000000000000
-0.000018204000000000,0.012000000000000000
-0.000018200000000000,0.012000000000000000
-0.000018196000000000,0.012000000000000000
-0.000018192000000000,0.012000000000000000
-0.000018188000000000,0.012000000000000000
-0.000018184000000000,0.012000000000000000
-0.000018180000000000,0.008000000000000000
-0.000018176000000000,0.012000000000000000
-0.000018172000000000,0.012000000000000000
-0.000018168000000000,0.012000000000000000
-0.000018164000000000,0.008000000000000000
-0.000018160000000000,0.016000000000000000
-0.000018156000000000,0.012000000000000000
-0.000018152000000000,0.008000000000000000
-0.000018148000000000,0.012000000000000000
-0.000018144000000000,0.012000000000000000
-0.000018140000000000,0.012000000000000000
-0.000018136000000000,0.016000000000000000
-0.000018132000000000,0.008000000000000000
-0.000018128000000000,0.012000000000000000
-0.000018124000000000,0.016000000000000000
-0.000018120000000000,0.012000000000000000
-0.000018116000000000,0.012000000000000000
-0.000018112000000000,0.016000000000000000
-0.000018108000000000,0.012000000000000000
-0.000018104000000000,0.008000000000000000
-0.000018100000000000,0.016000000000000000
-0.000018096000000000,0.016000000000000000
-0.000018092000000000,0.016000000000000000
-0.000018088000000000,0.012000000000000000
-0.000018084000000000,0.012000000000000000
-0.000018080000000000,0.012000000000000000
-0.000018076000000000,0.008000000000000000
-0.000018072000000000,0.012000000000000000
-0.000018068000000000,0.016000000000000000
-0.000018064000000000,0.008000000000000000
-0.000018060000000000,0.012000000000000000
-0.000018056000000000,0.008000000000000000
-0.000018052000000000,0.012000000000000000
-0.000018048000000000,0.012000000000000000
-0.000018044000000000,0.012000000000000000
-0.000018040000000000,0.012000000000000000
-0.000018036000000000,0.020000000000000000
-0.000018032000000000,0.016000000000000000
-0.000018028000000000,0.016000000000000000
-0.000018024000000000,0.012000000000000000
-0.000018020000000000,0.012000000000000000
-0.000018016000000000,0.008000000000000000
-0.000018012000000000,0.016000000000000000
-0.000018008000000000,0.016000000000000000
-0.000018004000000000,0.012000000000000000
-0.000018000000000000,0.020000000000000000
-0.000017996000000000,0.016000000000000000
-0.000017992000000000,0.012000000000000000
-0.000017988000000000,0.004000000000000000
-0.000017984000000000,0.012000000000000000
-0.000017980000000000,0.012000000000000000
-0.000017976000000000,0.016000000000000000
-0.000017972000000000,0.012000000000000000
-0.000017968000000000,0.008000000000000000
-0.000017964000000000,0.012000000000000000
-0.000017960000000000,0.016000000000000000
-0.000017956000000000,0.012000000000000000
-0.000017952000000000,0.012000000000000000
-0.000017948000000000,0.012000000000000000
-0.000017944000000000,0.016000000000000000
-0.000017940000000000,0.016000000000000000
-0.000017936000000000,0.012000000000000000
-0.000017932000000000,0.016000000000000000
-0.000017928000000000,0.016000000000000000
-0.000017924000000000,0.016000000000000000
-0.000017920000000000,0.012000000000000000
-0.000017916000000000,0.012000000000000000
-0.000017912000000000,0.012000000000000000
-0.000017908000000000,0.016000000000000000
-0.000017904000000000,0.008000000000000000
-0.000017900000000000,0.008000000000000000
-0.000017896000000000,0.012000000000000000
-0.000017892000000000,0.012000000000000000
-0.000017888000000000,0.012000000000000000
-0.000017884000000000,0.012000000000000000
-0.000017880000000000,0.012000000000000000
-0.000017876000000000,0.012000000000000000
-0.000017872000000000,0.012000000000000000
-0.000017868000000000,0.012000000000000000
-0.000017864000000000,0.016000000000000000
-0.000017860000000000,0.008000000000000000
-0.000017856000000000,0.012000000000000000
-0.000017852000000000,0.008000000000000000
-0.000017848000000000,0.012000000000000000
-0.000017844000000000,0.012000000000000000
-0.000017840000000000,0.016000000000000000
-0.000017836000000000,0.012000000000000000
-0.000017832000000000,0.012000000000000000
-0.000017828000000000,0.008000000000000000
-0.000017824000000000,0.008000000000000000
-0.000017820000000000,0.008000000000000000
-0.000017816000000000,0.016000000000000000
-0.000017812000000000,0.016000000000000000
-0.000017808000000000,0.020000000000000000
-0.000017804000000000,0.008000000000000000
-0.000017800000000000,0.008000000000000000
-0.000017796000000000,0.012000000000000000
-0.000017792000000000,0.012000000000000000
-0.000017788000000000,0.012000000000000000
-0.000017784000000000,0.020000000000000000
-0.000017780000000000,0.008000000000000000
-0.000017776000000000,0.012000000000000000
-0.000017772000000000,0.008000000000000000
-0.000017768000000000,0.012000000000000000
-0.000017764000000000,0.016000000000000000
-0.000017760000000000,0.012000000000000000
-0.000017756000000000,0.020000000000000000
-0.000017752000000000,0.012000000000000000
-0.000017748000000000,0.012000000000000000
-0.000017744000000000,0.012000000000000000
-0.000017740000000000,0.016000000000000000
-0.000017736000000000,0.016000000000000000
-0.000017732000000000,0.016000000000000000
-0.000017728000000000,0.016000000000000000
-0.000017724000000000,0.016000000000000000
-0.000017720000000000,0.008000000000000000
-0.000017716000000000,0.012000000000000000
-0.000017712000000000,0.016000000000000000
-0.000017708000000000,0.016000000000000000
-0.000017704000000000,0.016000000000000000
-0.000017700000000000,0.008000000000000000
-0.000017696000000000,0.016000000000000000
-0.000017692000000000,0.016000000000000000
-0.000017688000000000,0.012000000000000000
-0.000017684000000000,0.016000000000000000
-0.000017680000000000,0.012000000000000000
-0.000017676000000000,0.016000000000000000
-0.000017672000000000,0.012000000000000000
-0.000017668000000000,0.012000000000000000
-0.000017664000000000,0.012000000000000000
-0.000017660000000000,0.016000000000000000
-0.000017656000000000,0.012000000000000000
-0.000017652000000000,0.012000000000000000
-0.000017648000000000,0.012000000000000000
-0.000017644000000000,0.008000000000000000
-0.000017640000000000,0.012000000000000000
-0.000017636000000000,0.008000000000000000
-0.000017632000000000,0.008000000000000000
-0.000017628000000000,0.008000000000000000
-0.000017624000000000,0.012000000000000000
-0.000017620000000000,0.008000000000000000
-0.000017616000000000,0.012000000000000000
-0.000017612000000000,0.012000000000000000
-0.000017608000000000,0.016000000000000000
-0.000017604000000000,0.012000000000000000
-0.000017600000000000,0.016000000000000000
-0.000017596000000000,0.012000000000000000
-0.000017592000000000,0.016000000000000000
-0.000017588000000000,0.012000000000000000
-0.000017584000000000,0.016000000000000000
-0.000017580000000000,0.012000000000000000
-0.000017576000000000,0.016000000000000000
-0.000017572000000000,0.012000000000000000
-0.000017568000000000,0.012000000000000000
-0.000017564000000000,0.012000000000000000
-0.000017560000000000,0.012000000000000000
-0.000017556000000000,0.008000000000000000
-0.000017552000000000,0.012000000000000000
-0.000017548000000000,0.012000000000000000
-0.000017544000000000,0.016000000000000000
-0.000017540000000000,0.012000000000000000
-0.000017536000000000,0.016000000000000000
-0.000017532000000000,0.012000000000000000
-0.000017528000000000,0.016000000000000000
-0.000017524000000000,0.012000000000000000
-0.000017520000000000,0.008000000000000000
-0.000017516000000000,0.012000000000000000
-0.000017512000000000,0.016000000000000000
-0.000017508000000000,0.016000000000000000
-0.000017504000000000,0.012000000000000000
-0.000017500000000000,0.012000000000000000
-0.000017496000000000,0.016000000000000000
-0.000017492000000000,0.012000000000000000
-0.000017488000000000,0.012000000000000000
-0.000017484000000000,0.012000000000000000
-0.000017480000000000,0.016000000000000000
-0.000017476000000000,0.012000000000000000
-0.000017472000000000,0.012000000000000000
-0.000017468000000000,0.016000000000000000
-0.000017464000000000,0.016000000000000000
-0.000017460000000000,0.016000000000000000
-0.000017456000000000,0.012000000000000000
-0.000017452000000000,0.016000000000000000
-0.000017448000000000,0.012000000000000000
-0.000017444000000000,0.016000000000000000
-0.000017440000000000,0.016000000000000000
-0.000017436000000000,0.012000000000000000
-0.000017432000000000,0.012000000000000000
-0.000017428000000000,0.016000000000000000
-0.000017424000000000,0.016000000000000000
-0.000017420000000000,0.012000000000000000
-0.000017416000000000,0.012000000000000000
-0.000017412000000000,0.016000000000000000
-0.000017408000000000,0.012000000000000000
-0.000017404000000000,0.012000000000000000
-0.000017400000000000,0.016000000000000000
-0.000017396000000000,0.016000000000000000
-0.000017392000000000,0.012000000000000000
-0.000017388000000000,0.016000000000000000
-0.000017384000000000,0.012000000000000000
-0.000017380000000000,0.008000000000000000
-0.000017376000000000,0.012000000000000000
-0.000017372000000000,0.012000000000000000
-0.000017368000000000,0.012000000000000000
-0.000017364000000000,0.012000000000000000
-0.000017360000000000,0.016000000000000000
-0.000017356000000000,0.012000000000000000
-0.000017352000000000,0.012000000000000000
-0.000017348000000000,0.016000000000000000
-0.000017344000000000,0.004000000000000000
-0.000017340000000000,0.012000000000000000
-0.000017336000000000,0.012000000000000000
-0.000017332000000000,0.012000000000000000
-0.000017328000000000,0.008000000000000000
-0.000017324000000000,0.008000000000000000
-0.000017320000000000,0.016000000000000000
-0.000017316000000000,0.016000000000000000
-0.000017312000000000,0.016000000000000000
-0.000017308000000000,0.012000000000000000
-0.000017304000000000,0.012000000000000000
-0.000017300000000000,0.016000000000000000
-0.000017296000000000,0.016000000000000000
-0.000017292000000000,0.012000000000000000
-0.000017288000000000,0.012000000000000000
-0.000017284000000000,0.008000000000000000
-0.000017280000000000,0.012000000000000000
-0.000017276000000000,0.016000000000000000
-0.000017272000000000,0.012000000000000000
-0.000017268000000000,0.012000000000000000
-0.000017264000000000,0.012000000000000000
-0.000017260000000000,0.016000000000000000
-0.000017256000000000,0.012000000000000000
-0.000017252000000000,0.016000000000000000
-0.000017248000000000,0.012000000000000000
-0.000017244000000000,0.008000000000000000
-0.000017240000000000,0.012000000000000000
-0.000017236000000000,0.008000000000000000
-0.000017232000000000,0.012000000000000000
-0.000017228000000000,0.008000000000000000
-0.000017224000000000,0.012000000000000000
-0.000017220000000000,0.016000000000000000
-0.000017216000000000,0.016000000000000000
-0.000017212000000000,0.016000000000000000
-0.000017208000000000,0.012000000000000000
-0.000017204000000000,0.012000000000000000
-0.000017200000000000,0.012000000000000000
-0.000017196000000000,0.012000000000000000
-0.000017192000000000,0.012000000000000000
-0.000017188000000000,0.012000000000000000
-0.000017184000000000,0.012000000000000000
-0.000017180000000000,0.016000000000000000
-0.000017176000000000,0.012000000000000000
-0.000017172000000000,0.012000000000000000
-0.000017168000000000,0.012000000000000000
-0.000017164000000000,0.016000000000000000
-0.000017160000000000,0.012000000000000000
-0.000017156000000000,0.012000000000000000
-0.000017152000000000,0.016000000000000000
-0.000017148000000000,0.012000000000000000
-0.000017144000000000,0.012000000000000000
-0.000017140000000000,0.012000000000000000
-0.000017136000000000,0.012000000000000000
-0.000017132000000000,0.012000000000000000
-0.000017128000000000,0.012000000000000000
-0.000017124000000000,0.016000000000000000
-0.000017120000000000,0.008000000000000000
-0.000017116000000000,0.016000000000000000
-0.000017112000000000,0.016000000000000000
-0.000017108000000000,0.016000000000000000
-0.000017104000000000,0.012000000000000000
-0.000017100000000000,0.012000000000000000
-0.000017096000000000,0.016000000000000000
-0.000017092000000000,0.012000000000000000
-0.000017088000000000,0.012000000000000000
-0.000017084000000000,0.012000000000000000
-0.000017080000000000,0.012000000000000000
-0.000017076000000000,0.008000000000000000
-0.000017072000000000,0.012000000000000000
-0.000017068000000000,0.012000000000000000
-0.000017064000000000,0.012000000000000000
