#t(ns),H(A/m),E1(V/m),E2(V/m)
-1.999999999977280396,0.001893939642644854,0.272925763175412117,-0.496636169668803973
-1.979999999989433768,0.009469697895727937,2.456332071924248517,-1.335562419171296256
-1.959999999988034647,0.009469697895727937,0.818777340362621175,1.181216329336180593
-1.939999999986635526,0.013257577022269479,4.639738380673084528,-2.174488668673788538
-1.919999999985236405,0.005681818769186396,4.639738380673084528,-2.174488668673788538
-1.899999999983837284,0.001893939642644854,4.639738380673084528,0.342290079833688310
-1.879999999982438164,0.009469697895727937,2.456332071924248517,2.020142578838658665
-1.859999999981039043,0.001893939642644854,4.093886803485875525,-6.369119916186221531
-1.839999999979640144,0.009469697895727937,3.548035226298666522,-3.852341167678773104
-1.819999999978241023,-0.009469697736979771,0.818777340362621175,-1.335562419171296256
-1.799999999990394395,0.009469697895727937,5.731441535047503422,-2.174488668673788538
-1.779999999988995274,-0.009469697736979771,1.910480494737039292,0.342290079833688310
-1.759999999987596153,-0.009469697736979771,4.093886803485875525,0.342290079833688310
-1.739999999986197032,0.005681818769186396,1.910480494737039292,2.859068828341150947
-1.719999999984797912,-0.005681818610438229,1.910480494737039292,-1.335562419171296256
-1.699999999983398791,0.005681818769186396,1.910480494737039292,-1.335562419171296256
-1.679999999981999670,-0.001893939483896688,-0.818777391199006055,-1.335562419171296256
-1.659999999980600549,-0.001893939483896688,1.910480494737039292,-1.335562419171296256
-1.639999999979201428,-0.005681818610438229,-1.364628968386215169,0.342290079833688310
-1.619999999977802307,0.009469697895727937,1.364628917549830289,-2.174488668673788538
-1.599999999989955901,-0.001893939483896688,-0.272925814011796997,-1.335562419171296256
-1.579999999988556780,-0.001893939483896688,-0.818777391199006055,-0.496636169668803973
-1.559999999987157659,0.009469697895727937,1.364628917549830289,-1.335562419171296256
-1.539999999985758539,0.009469697895727937,-0.272925814011796997,-2.174488668673788538
-1.519999999984359418,0.005681818769186396,-2.456332122760633396,-3.852341167678773104
-1.499999999982960297,0.009469697895727937,-1.364628968386215169,-0.496636169668803973
-1.479999999981561176,0.009469697895727937,1.364628917549830289,2.859068828341150947
-1.459999999980162055,-0.005681818610438229,-0.818777391199006055,-2.174488668673788538
-1.439999999978762935,0.005681818769186396,1.910480494737039292,-2.174488668673788538
-1.419999999977363814,-0.005681818610438229,0.818777340362621175,-3.852341167678773104
-1.399999999989517185,0.013257577022269479,1.364628917549830289,-3.852341167678773104
