#t(ns),H(A/m),E1(V/m),E2(V/m)
-1.999999999977280396,-0.001893939483896688,2.183406217243343495,-0.832210569773735642
-1.979999999989433768,0.001893939642644854,2.183406217243343495,-0.832210569773735642
-1.959999999988034647,0.005681818769186396,0.436681202779560573,-2.174492543975773629
-1.939999999986635526,0.020833335275352562,2.183406217243343495,4.536917327034387881
-1.919999999985236405,0.001893939642644854,2.183406217243343495,1.852353378630326119
-1.899999999983837284,-0.001893939483896688,0.436681202779560573,-4.859056492379835390
-1.879999999982438164,0.009469697895727937,2.183406217243343495,-2.174492543975773629
-1.859999999981039043,0.001893939642644854,0.436681202779560573,3.194635352832364106
-1.839999999979640144,0.017045456148811020,1.310043710011451923,-0.832210569773735642
-1.819999999978241023,0.001893939642644854,2.183406217243343495,-2.174492543975773629
-1.799999999990394395,0.005681818769186396,0.436681202779560573,1.852353378630326119
-1.779999999988995274,0.009469697895727937,0.436681202779560573,-2.174492543975773629
-1.759999999987596153,-0.001893939483896688,0.436681202779560573,-2.174492543975773629
-1.739999999986197032,0.005681818769186396,-1.310043811684222126,0.510071404428302344
-1.719999999984797912,-0.005681818610438229,-1.310043811684222126,-0.832210569773735642
-1.699999999983398791,0.001893939642644854,2.183406217243343495,1.852353378630326119
-1.679999999981999670,0.005681818769186396,0.436681202779560573,0.510071404428302344
-1.659999999980600549,0.009469697895727937,0.436681202779560573,-0.832210569773735642
-1.639999999979201428,-0.001893939483896688,1.310043710011451923,3.194635352832364106
-1.619999999977802307,0.009469697895727937,-1.310043811684222126,1.852353378630326119
-1.599999999989955901,0.005681818769186396,1.310043710011451923,-2.174492543975773629
-1.579999999988556780,0.001893939642644854,0.436681202779560573,-6.201338466581873377
-1.559999999987157659,0.013257577022269479,1.310043710011451923,-0.832210569773735642
-1.539999999985758539,0.001893939642644854,1.310043710011451923,3.194635352832364106
-1.519999999984359418,0.005681818769186396,0.436681202779560573,-0.832210569773735642
-1.499999999982960297,0.005681818769186396,2.183406217243343495,-3.516774518177811615
-1.479999999981561176,0.005681818769186396,0.436681202779560573,-2.174492543975773629
-1.459999999980162055,0.009469697895727937,0.436681202779560573,5.879199301236440078
-1.439999999978762935,0.005681818769186396,0.436681202779560573,-3.516774518177811615
-1.419999999977363814,0.005681818769186396,-1.310043811684222126,-4.859056492379835390
-1.399999999989517185,0.017045456148811020,-0.436681304452330832,4.536917327034387881
-1.379999999988118065,-0.001893939483896688,2.183406217243343495,-0.832210569773735642
-1.359999999986718944,0.013257577022269479,-1.310043811684222126,-2.174492543975773629
-1.339999999985320045,0.028409093528435646,-1.310043811684222126,-2.174492543975773629
-1.319999999983920924,-0.001893939483896688,2.183406217243343495,-2.174492543975773629
-1.299999999982521803,0.020833335275352562,0.436681202779560573,-3.516774518177811615
-1.279999999981122683,-0.001893939483896688,3.056768724475234844,0.510071404428302344
-1.259999999979723562,-0.001893939483896688,-0.436681304452330832,-4.859056492379835390
-1.239999999978324441,0.020833335275352562,-2.183406318916113253,-6.201338466581873377
-1.219999999990477813,0.009469697895727937,0.436681202779560573,-4.859056492379835390
-1.199999999989078692,0.017045456148811020,-2.183406318916113253,-3.516774518177811615
-1.179999999987679571,0.013257577022269479,0.436681202779560573,0.510071404428302344
-1.159999999986280450,-0.009469697736979771,1.310043710011451923,0.510071404428302344
-1.139999999984881329,0.001893939642644854,-2.183406318916113253,3.194635352832364106
-1.119999999983482208,-0.001893939483896688,-3.056768826148005047,1.852353378630326119
-1.099999999982083088,0.005681818769186396,1.310043710011451923,-3.516774518177811615
-1.079999999980684189,0.020833335275352562,-1.310043811684222126,-4.859056492379835390
-1.059999999979285068,-0.005681818610438229,-1.310043811684222126,1.852353378630326119
-1.039999999977885947,-0.005681818610438229,-3.056768826148005047,-3.516774518177811615
-1.019999999990039319,0.001893939642644854,-2.183406318916113253,-0.832210569773735642
-0.999999999988640198,0.005681818769186396,2.183406217243343495,-0.832210569773735642
-0.979999999987241077,0.005681818769186396,-1.310043811684222126,-4.859056492379835390
-0.959999999985841956,0.005681818769186396,1.310043710011451923,1.852353378630326119
-0.939999999984442836,0.009469697895727937,1.310043710011451923,-2.174492543975773629
-0.919999999983043715,-0.005681818610438229,1.310043710011451923,-2.174492543975773629
-0.899999999981644594,0.001893939642644854,-0.436681304452330832,-2.174492543975773629
-0.879999999980245584,-0.001893939483896688,-1.310043811684222126,-3.516774518177811615
-0.859999999978846463,0.001893939642644854,0.436681202779560573,0.510071404428302344
-0.839999999977447342,0.013257577022269479,-0.436681304452330832,0.510071404428302344
-0.819999999989600714,0.013257577022269479,-1.310043811684222126,-0.832210569773735642
-0.799999999988201593,-0.009469697736979771,0.436681202779560573,1.852353378630326119
-0.779999999986802584,0.009469697895727937,0.436681202779560573,-3.516774518177811615
-0.759999999985403463,0.005681818769186396,-1.310043811684222126,-4.859056492379835390
-0.739999999984004342,-0.005681818610438229,0.436681202779560573,1.852353378630326119
-0.719999999982605221,0.009469697895727937,-3.056768826148005047,-4.859056492379835390
-0.699999999981206100,-0.005681818610438229,-1.310043811684222126,-0.832210569773735642
-0.679999999979806979,0.005681818769186396,1.310043710011451923,-3.516774518177811615
-0.659999999978407859,0.009469697895727937,2.183406217243343495,-2.174492543975773629
-0.639999999977008738,0.013257577022269479,-2.183406318916113253,1.852353378630326119
-0.619999999989162220,-0.005681818610438229,-1.310043811684222126,-2.174492543975773629
-0.599999999987763100,-0.001893939483896688,0.436681202779560573,1.852353378630326119
-0.579999999986363979,0.024621214401894104,-1.310043811684222126,0.510071404428302344
-0.559999999984964858,0.013257577022269479,1.310043710011451923,-0.832210569773735642
-0.539999999983565737,0.005681818769186396,-1.310043811684222126,0.510071404428302344
-0.519999999982166727,0.009469697895727937,-0.436681304452330832,1.852353378630326119
-0.499999999980767551,-0.001893939483896688,-2.183406318916113253,-2.174492543975773629
-0.479999999979368486,0.013257577022269479,0.436681202779560573,-3.516774518177811615
-0.459999999977969365,0.009469697895727937,-0.436681304452330832,0.510071404428302344
-0.439999999990122792,-0.005681818610438229,0.436681202779560573,-2.174492543975773629
-0.419999999988723671,0.009469697895727937,2.183406217243343495,3.194635352832364106
-0.399999999987324550,0.001893939642644854,-0.436681304452330832,-2.174492543975773629
-0.379999999985925430,0.001893939642644854,-0.436681304452330832,-2.174492543975773629
-0.359999999984526364,0.001893939642644854,-0.436681304452330832,-0.832210569773735642
-0.339999999983127243,0.005681818769186396,1.310043710011451923,-2.174492543975773629
-0.319999999981728123,-0.009469697736979771,-0.436681304452330832,0.510071404428302344
-0.299999999980329002,-0.009469697736979771,-2.183406318916113253,-6.201338466581873377
-0.279999999978929937,0.005681818769186396,-2.183406318916113253,-6.201338466581873377
-0.259999999977530816,0.005681818769186396,-2.183406318916113253,-2.174492543975773629
-0.239999999989684243,0.001893939642644854,-1.310043811684222126,-2.174492543975773629
-0.219999999988285122,-0.009469697736979771,-1.310043811684222126,-6.201338466581873377
-0.199999999986886001,0.005681818769186396,-1.310043811684222126,-3.516774518177811615
-0.179999999985486908,0.020833335275352562,-0.436681304452330832,-4.859056492379835390
-0.159999999984087815,0.017045456148811020,1.310043710011451923,-3.516774518177811615
-0.139999999982688694,-0.001893939483896688,0.436681202779560573,0.510071404428302344
-0.119999999981289587,-0.013257576863521314,-0.436681304452330832,-2.174492543975773629
-0.099999999979890480,-0.005681818610438229,0.436681202779560573,0.510071404428302344
-0.079999999978491373,0.013257577022269479,0.436681202779560573,-0.832210569773735642
-0.059999999977092267,0.001893939642644854,0.436681202779560573,-4.859056492379835390
-0.039999999989245687,-0.009469697736979771,1.310043710011451923,-4.859056492379835390
-0.019999999987846580,0.013257577022269479,2.183406217243343495,-4.859056492379835390
0.000000000013552527,0.009469697895727937,-1.310043811684222126,-22.308722157006293685
0.020000000014951634,0.017045456148811020,-2.183406318916113253,-31.704695976420538273
0.040000000016350741,0.020833335275352562,1.310043710011451923,-33.046977950622569153
0.060000000017749848,0.009469697895727937,0.436681202779560573,-16.939594260198155951
0.080000000019148948,0.017045456148811020,-1.310043811684222126,4.536917327034387881
0.100000000020548069,0.005681818769186396,-3.056768826148005047,-4.859056492379835390
0.120000000021947162,0.013257577022269479,0.436681202779560573,-4.859056492379835390
0.140000000009793735,0.024621214401894104,-1.310043811684222126,-6.201338466581873377
0.160000000011192856,-0.001893939483896688,2.183406217243343495,-6.201338466581873377
0.180000000012591976,0.020833335275352562,0.436681202779560573,19.302019043256777309
0.200000000013991069,0.089015159553100312,-1.310043811684222126,15.275173120650677561
0.220000000015390162,0.138257588198140380,0.436681202779560573,3.194635352832364106
0.240000000016789283,0.077651522173475693,-3.056768826148005047,13.932891146448639574
0.260000000018188404,0.005681818769186396,-0.436681304452330832,20.644301017458815295
0.280000000019587469,0.005681818769186396,0.436681202779560573,11.248327198044563602
0.300000000020986590,-0.039772730749312105,3.930131231707126194,1.852353378630326119
0.320000000022385711,0.001893939642644854,0.436681202779560573,8.563763249640501840
0.340000000010232284,0.043560610034601814,-1.310043811684222126,17.959737069054739322
0.360000000011631405,0.013257577022269479,1.310043710011451923,13.932891146448639574
0.380000000013030526,-0.017045455990062856,2.183406217243343495,-2.174492543975773629
0.400000000014429591,-0.039772730749312105,6.550218753402799798,-4.859056492379835390
0.420000000015828712,-0.020833335116604398,20.524018869113064056,-4.859056492379835390
0.440000000017227832,-0.043560609875853647,29.257643941431975776,-3.516774518177811615
0.460000000018626953,0.009469697895727937,30.131006448663868014,3.194635352832364106
0.480000000020026019,0.028409093528435646,14.410481318489823721,-6.201338466581873377
0.500000000021425195,-0.047348489002395189,-1.310043811684222126,-14.255030311794079978
0.520000000022824205,-0.085227280267810610,9.170306275098473847,-34.389259924824607140
0.540000000010670833,-0.032196972496229020,13.537118811257931483,-33.046977950622569153
0.560000000012069954,-0.009469697736979771,13.537118811257931483,-16.939594260198155951
0.580000000013469075,0.013257577022269479,-5.676856347843679096,-31.704695976420538273
0.600000000014868196,0.039772730908060272,-22.270743985249616514,-24.993286105410362552
0.620000000016267316,0.054924247414226440,-14.410481420162593480,-10.228184389187987335
0.640000000017666326,0.081439401300017228,-5.676856347843679096,-2.174492543975773629
0.660000000019065447,0.047348489161143356,-12.663756405698810781,27.355710888468991016
0.680000000020464568,0.092803038679641861,-25.764194014177181913,28.697992862671029002
0.700000000021863689,0.085227280426558763,-22.270743985249616514,19.302019043256777309
0.720000000009710317,0.035984851781518730,-12.663756405698810781,21.986582991660853281
0.740000000011109327,-0.005681818610438229,-11.790393898466918543,7.221481275438478065
0.760000000012508448,-0.043560609875853647,-24.890831506945289675,9.906045223842539826
0.780000000013907568,-0.066287884635102906,-19.650656463553939801,0.510071404428302344
0.800000000015306689,-0.081439401141269074,-6.550218855075569557,-14.255030311794079978
0.820000000016705810,-0.013257576863521314,-3.056768826148005047,-6.201338466581873377
0.840000000018104931,-0.013257576863521314,-1.310043811684222126,-2.174492543975773629
0.860000000019504052,-0.005681818610438229,-5.676856347843679096,-7.543620440783911363
0.880000000020903173,0.028409093528435646,-3.056768826148005047,-6.201338466581873377
0.900000000022302182,0.005681818769186396,3.056768724475234844,-4.859056492379835390
0.920000000010148811,-0.009469697736979771,10.043668782330366085,-10.228184389187987335
0.940000000011547931,0.001893939642644854,22.270743883576844979,1.852353378630326119
0.960000000012947052,0.024621214401894104,31.877731463127648937,-2.174492543975773629
0.980000000014346173,0.020833335275352562,22.270743883576844979,-15.597312285996117964
1.000000000015745183,-0.051136368128936731,16.157206332953606420,-15.597312285996117964
1.020000000017144304,-0.009469697736979771,25.764193912504410378,-16.939594260198155951
1.040000000018543425,-0.005681818610438229,29.257643941431975776,-12.912748337592049097
1.060000000019942545,-0.032196972496229020,13.537118811257931483,-4.859056492379835390
1.080000000021341666,0.024621214401894104,-10.043668884003137620,-10.228184389187987335
1.100000000022740787,0.032196972654977188,-20.524018970785832039,-8.885902414985949349
1.120000000010587415,0.024621214401894104,-22.270743985249616514,1.852353378630326119
1.140000000011986536,0.032196972654977188,-23.144106492481508752,4.536917327034387881
1.160000000013385657,0.054924247414226440,-17.903931449090158878,8.563763249640501840
1.180000000014784778,0.024621214401894104,-12.663756405698810781,8.563763249640501840
1.200000000016183677,0.013257577022269479,-13.537118912930701242,12.590609172246601588
1.220000000017582797,0.009469697895727937,-6.550218855075569557,13.932891146448639574
1.240000000018981918,-0.001893939483896688,-3.056768826148005047,7.221481275438478065
1.260000000020381039,0.005681818769186396,-5.676856347843679096,5.879199301236440078
1.280000000021780160,-0.035984851622770563,-0.436681304452330832,3.194635352832364106
1.300000000009626788,-0.035984851622770563,2.183406217243343495,0.510071404428302344
1.320000000011025909,-0.013257576863521314,1.310043710011451923,0.510071404428302344
1.340000000012425030,-0.043560609875853647,-0.436681304452330832,-10.228184389187987335
1.360000000013824151,-0.001893939483896688,0.436681202779560573,-8.885902414985949349
1.380000000015223272,0.020833335275352562,-0.436681304452330832,-4.859056492379835390
1.400000000016622392,-0.028409093369687482,3.056768724475234844,-2.174492543975773629
1.420000000018021513,0.009469697895727937,11.790393796794148784,0.510071404428302344
1.440000000019420634,0.054924247414226440,10.043668782330366085,-11.570466363390011111
1.460000000020819755,0.020833335275352562,11.790393796794148784,-2.174492543975773629
1.480000000022218654,0.013257577022269479,7.423581260634692036,-0.832210569773735642
1.500000000010065282,0.009469697895727937,7.423581260634692036,1.852353378630326119
1.520000000011464403,0.028409093528435646,12.663756304026041022,5.879199301236440078
1.540000000012863524,0.054924247414226440,8.296943767866583386,0.510071404428302344
1.560000000014262644,0.009469697895727937,3.056768724475234844,-4.859056492379835390
1.580000000015661765,0.039772730908060272,-4.803493840611787746,-6.201338466581873377
1.600000000017060886,0.009469697895727937,-9.170306376771243606,-7.543620440783911363
1.620000000018460007,-0.035984851622770563,-13.537118912930701242,-10.228184389187987335
1.640000000019859128,0.013257577022269479,-8.296943869539353145,-4.859056492379835390
1.660000000021258248,0.024621214401894104,-10.917031391235028082,-8.885902414985949349
1.680000000022657369,0.020833335275352562,-15.283843927394482165,-3.516774518177811615
1.700000000010503776,0.013257577022269479,-10.043668884003137620,-6.201338466581873377
1.720000000011902896,0.032196972654977188,-12.663756405698810781,-3.516774518177811615
1.740000000013302017,0.005681818769186396,-7.423581362307462683,0.510071404428302344
1.760000000014701138,-0.039772730749312105,-2.183406318916113253,-0.832210569773735642
1.780000000016100259,-0.005681818610438229,0.436681202779560573,1.852353378630326119
1.800000000017499380,0.017045456148811020,3.056768724475234844,-0.832210569773735642
1.820000000018898501,0.009469697895727937,0.436681202779560573,-2.174492543975773629
1.840000000020297621,0.013257577022269479,3.056768724475234844,-4.859056492379835390
1.860000000021696742,0.009469697895727937,3.056768724475234844,-4.859056492379835390
1.880000000009543371,0.013257577022269479,3.056768724475234844,-4.859056492379835390
1.900000000010942491,0.009469697895727937,3.930131231707126194,-4.859056492379835390
1.920000000012341612,0.032196972654977188,-1.310043811684222126,-10.228184389187987335
1.940000000013740733,0.039772730908060272,-6.550218855075569557,-8.885902414985949349
1.960000000015139632,0.013257577022269479,-2.183406318916113253,-7.543620440783911363
1.980000000016538753,0.009469697895727937,2.183406217243343495,-4.859056492379835390
2.000000000017938095,0.009469697895727937,6.550218753402799798,-6.201338466581873377
2.020000000019336994,0.013257577022269479,7.423581260634692036,-7.543620440783911363
2.040000000020736337,0.028409093528435646,3.056768724475234844,0.510071404428302344
2.060000000022135236,0.035984851781518730,1.310043710011451923,1.852353378630326119
2.080000000009981864,0.020833335275352562,0.436681202779560573,3.194635352832364106
2.100000000011380763,0.001893939642644854,3.056768724475234844,1.852353378630326119
2.120000000012780106,0.005681818769186396,3.056768724475234844,-0.832210569773735642
2.140000000014179005,0.013257577022269479,3.930131231707126194,-6.201338466581873377
2.160000000015578348,0.001893939642644854,3.930131231707126194,-6.201338466581873377
2.180000000016977246,0.020833335275352562,-3.056768826148005047,-4.859056492379835390
2.200000000018376589,0.028409093528435646,0.436681202779560573,-6.201338466581873377
2.220000000019775488,0.005681818769186396,0.436681202779560573,-3.516774518177811615
2.240000000021174831,-0.017045455990062856,-3.056768826148005047,-11.570466363390011111
2.260000000022573730,0.005681818769186396,-1.310043811684222126,-11.570466363390011111
2.280000000010420358,0.005681818769186396,-0.436681304452330832,-4.859056492379835390
2.300000000011819701,0.020833335275352562,0.436681202779560573,-4.859056492379835390
2.320000000013218600,0.009469697895727937,-1.310043811684222126,-0.832210569773735642
2.340000000014617498,-0.009469697736979771,-0.436681304452330832,-4.859056492379835390
2.360000000016016841,0.035984851781518730,0.436681202779560573,3.194635352832364106
2.380000000017415740,0.013257577022269479,2.183406217243343495,3.194635352832364106
2.400000000018815083,0.005681818769186396,1.310043710011451923,-0.832210569773735642
2.420000000020213982,0.001893939642644854,0.436681202779560573,1.852353378630326119
2.440000000021613324,0.009469697895727937,2.183406217243343495,1.852353378630326119
2.460000000023012223,0.028409093528435646,-1.310043811684222126,11.248327198044563602
2.480000000010858852,0.020833335275352562,-3.930131333379896841,7.221481275438478065
2.500000000012258194,0.013257577022269479,-2.183406318916113253,9.906045223842539826
2.520000000013657093,0.005681818769186396,-1.310043811684222126,12.590609172246601588
2.540000000015056436,0.020833335275352562,0.436681202779560573,9.906045223842539826
2.560000000016455335,0.005681818769186396,2.183406217243343495,4.536917327034387881
2.580000000017854678,0.005681818769186396,4.803493738939017987,7.221481275438478065
2.600000000019253577,-0.001893939483896688,8.296943767866583386,12.590609172246601588
2.620000000020652475,0.013257577022269479,5.676856246170909337,4.536917327034387881
2.640000000022051818,-0.017045455990062856,5.676856246170909337,-2.174492543975773629
2.660000000009898447,-0.013257576863521314,2.183406217243343495,-3.516774518177811615
2.680000000011297345,0.032196972654977188,-0.436681304452330832,-6.201338466581873377
2.700000000012696688,0.005681818769186396,-0.436681304452330832,-4.859056492379835390
2.720000000014095587,0.024621214401894104,0.436681202779560573,-3.516774518177811615
2.740000000015494930,-0.013257576863521314,-3.930131333379896841,-11.570466363390011111
2.760000000016893829,-0.024621214243145940,-6.550218855075569557,-14.255030311794079978
2.780000000018293171,0.028409093528435646,-3.056768826148005047,-18.281876234400186831
2.800000000019692070,0.013257577022269479,-10.917031391235028082,-14.255030311794079978
2.820000000021091413,0.020833335275352562,-6.550218855075569557,-15.597312285996117964
2.840000000022490312,0.017045456148811020,-3.930131333379896841,-12.912748337592049097
2.860000000010336940,-0.001893939483896688,-1.310043811684222126,-8.885902414985949349
2.880000000011735839,0.013257577022269479,4.803493738939017987,-10.228184389187987335
2.900000000013135182,0.005681818769186396,-3.930131333379896841,-3.516774518177811615
2.920000000014534081,0.013257577022269479,-0.436681304452330832,-6.201338466581873377
2.940000000015933423,0.009469697895727937,1.310043710011451923,-3.516774518177811615
2.960000000017332322,-0.001893939483896688,-3.056768826148005047,0.510071404428302344
2.980000000018731665,0.001893939642644854,-1.310043811684222126,1.852353378630326119
3.000000000020130564,0.009469697895727937,-2.183406318916113253,0.510071404428302344
3.020000000021529907,-0.005681818610438229,-3.056768826148005047,-2.174492543975773629
3.040000000022928806,-0.009469697736979771,0.436681202779560573,1.852353378630326119
3.060000000010775434,0.013257577022269479,1.310043710011451923,4.536917327034387881
3.080000000012174777,-0.009469697736979771,4.803493738939017987,5.879199301236440078
3.100000000013573676,-0.001893939483896688,5.676856246170909337,4.536917327034387881
3.120000000014972574,0.005681818769186396,7.423581260634692036,0.510071404428302344
